source,frame,detect_id,type,score,x,y,w,h,point_00,point_00_x,point_00_y,point_01,point_01_x,point_01_y,point_02,point_02_x,point_02_y,point_03,point_03_x,point_03_y,point_04,point_04_x,point_04_y
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T009_Check_mini_4038_4094_Look-toward-Passenger-side.mp4,1,0,FACE_0,0.9994220733642578,133.80490112304688,153.5470733642578,148.18405151367188,171.7740020751953,point_00,172.6396942138672,209.4986114501953,point_01,241.3043212890625,205.96791076660156,point_02,209.78480529785156,234.55014038085938,point_03,182.8299560546875,275.9591369628906,point_04,239.843017578125,273.00994873046875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T009_Check_mini_4038_4094_Look-toward-Passenger-side.mp4,2,0,FACE_0,0.9993830919265747,133.74554443359375,153.8195343017578,148.84930419921875,174.58580017089844,point_00,172.984375,209.60960388183594,point_01,241.58351135253906,205.59490966796875,point_02,210.49888610839844,234.3874969482422,point_03,183.61590576171875,277.1064453125,point_04,241.06195068359375,273.7637634277344
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T009_Check_mini_4038_4094_Look-toward-Passenger-side.mp4,3,0,FACE_0,0.9994237422943115,134.7086181640625,153.8253631591797,148.48068237304688,171.92137145996094,point_00,173.6914520263672,209.65518188476562,point_01,241.96914672851562,205.41806030273438,point_02,210.7973175048828,234.91543579101562,point_03,184.73818969726562,276.5777282714844,point_04,241.02540588378906,273.0237121582031
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T009_Check_mini_4038_4094_Look-toward-Passenger-side.mp4,4,0,FACE_0,0.9993935823440552,135.70175170898438,154.10096740722656,147.9093017578125,170.6298370361328,point_00,174.8247528076172,209.6605987548828,point_01,242.7989501953125,205.78277587890625,point_02,211.707763671875,234.2578887939453,point_03,185.18154907226562,275.3666687011719,point_04,241.72665405273438,272.11834716796875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T009_Check_mini_4038_4094_Look-toward-Passenger-side.mp4,5,0,FACE_0,0.9993828535079956,135.8839111328125,153.22398376464844,147.92156982421875,170.79115295410156,point_00,175.45883178710938,209.37741088867188,point_01,243.2889862060547,205.42703247070312,point_02,212.51718139648438,234.5270538330078,point_03,186.16868591308594,275.2976379394531,point_04,242.03582763671875,271.96368408203125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T009_Check_mini_4038_4094_Look-toward-Passenger-side.mp4,6,0,FACE_0,0.9993264675140381,136.18255615234375,153.29794311523438,147.99835205078125,171.04400634765625,point_00,176.21414184570312,209.12692260742188,point_01,243.9975128173828,205.5932159423828,point_02,213.17727661132812,234.69113159179688,point_03,186.59423828125,275.41375732421875,point_04,242.17457580566406,272.4525146484375
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T009_Check_mini_4038_4094_Look-toward-Passenger-side.mp4,7,0,FACE_0,0.9993559718132019,136.09381103515625,153.15415954589844,147.84756469726562,170.6348114013672,point_00,176.1700897216797,209.21469116210938,point_01,244.11422729492188,205.77525329589844,point_02,213.27163696289062,234.73509216308594,point_03,186.7001495361328,275.4927673339844,point_04,241.97227478027344,272.60784912109375
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T009_Check_mini_4038_4094_Look-toward-Passenger-side.mp4,8,0,FACE_0,0.9993109703063965,136.25421142578125,153.3094482421875,147.80160522460938,172.03738403320312,point_00,175.96868896484375,209.31146240234375,point_01,243.77639770507812,205.7097625732422,point_02,212.79620361328125,234.6846923828125,point_03,186.4327392578125,276.0458679199219,point_04,241.84832763671875,273.0558166503906
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T009_Check_mini_4038_4094_Look-toward-Passenger-side.mp4,9,0,FACE_0,0.9993700385093689,135.85867309570312,154.2140350341797,148.05563354492188,172.5662384033203,point_00,175.57217407226562,209.53134155273438,point_01,243.50180053710938,206.1121368408203,point_02,212.48565673828125,234.5904541015625,point_03,185.50146484375,276.1077575683594,point_04,242.07687377929688,273.276123046875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T009_Check_mini_4038_4094_Look-toward-Passenger-side.mp4,10,0,FACE_0,0.9993695616722107,135.62632751464844,153.7496337890625,148.0242462158203,171.66043090820312,point_00,175.15048217773438,209.45870971679688,point_01,243.3260498046875,206.253662109375,point_02,211.94696044921875,235.03125,point_03,185.00294494628906,275.9333190917969,point_04,241.3295440673828,273.2726135253906
