source,frame,detect_id,type,score,x,y,w,h,point_00,point_00_x,point_00_y,point_01,point_01_x,point_01_y,point_02,point_02_x,point_02_y,point_03,point_03_x,point_03_y,point_04,point_04_x,point_04_y
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T011_ActionsShorter_mini_3319_3461_Use-Radio-or-Gadget.mp4,1,0,FACE_0,0.99934321641922,199.96351623535156,145.37599182128906,143.4902801513672,183.63426208496094,point_00,242.85134887695312,214.92129516601562,point_01,310.530517578125,217.9451446533203,point_02,278.8891296386719,242.9005889892578,point_03,247.89991760253906,280.9805603027344,point_04,302.33148193359375,283.2658996582031
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T011_ActionsShorter_mini_3319_3461_Use-Radio-or-Gadget.mp4,2,0,FACE_0,0.9993475079536438,200.0272216796875,145.2788848876953,143.45785522460938,183.60020446777344,point_00,242.9014129638672,214.8416748046875,point_01,310.56085205078125,217.8605194091797,point_02,278.9146423339844,242.76048278808594,point_03,248.03233337402344,280.96197509765625,point_04,302.25250244140625,283.2493896484375
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T011_ActionsShorter_mini_3319_3461_Use-Radio-or-Gadget.mp4,3,0,FACE_0,0.9993355870246887,199.98402404785156,145.18678283691406,143.56407165527344,183.9134979248047,point_00,242.8277587890625,214.6601104736328,point_01,310.53424072265625,217.7210235595703,point_02,278.8092956542969,242.70994567871094,point_03,247.9544677734375,281.05657958984375,point_04,302.1143493652344,283.3861083984375
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T011_ActionsShorter_mini_3319_3461_Use-Radio-or-Gadget.mp4,4,0,FACE_0,0.9993267059326172,199.9346923828125,144.964599609375,143.4984130859375,184.0792236328125,point_00,242.8096466064453,214.66696166992188,point_01,310.5784606933594,217.68553161621094,point_02,279.0310974121094,242.52220153808594,point_03,248.00852966308594,280.8694152832031,point_04,302.4879150390625,283.1510925292969
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T011_ActionsShorter_mini_3319_3461_Use-Radio-or-Gadget.mp4,5,0,FACE_0,0.9993305206298828,199.80224609375,144.9903564453125,143.60955810546875,184.09780883789062,point_00,242.93736267089844,214.6719970703125,point_01,310.73675537109375,218.01864624023438,point_02,279.2474670410156,242.13919067382812,point_03,247.95948791503906,280.6532897949219,point_04,302.5001525878906,283.2132568359375
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T011_ActionsShorter_mini_3319_3461_Use-Radio-or-Gadget.mp4,6,0,FACE_0,0.9993379712104797,199.8162384033203,144.50999450683594,143.81004333496094,184.62632751464844,point_00,242.98272705078125,214.56829833984375,point_01,310.88995361328125,217.7919158935547,point_02,279.38739013671875,242.26998901367188,point_03,248.0496063232422,280.69598388671875,point_04,302.712158203125,283.15594482421875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T011_ActionsShorter_mini_3319_3461_Use-Radio-or-Gadget.mp4,7,0,FACE_0,0.9993259906768799,199.8385467529297,144.52760314941406,143.9891815185547,184.52882385253906,point_00,243.01702880859375,214.39698791503906,point_01,310.9710693359375,217.58938598632812,point_02,279.3555603027344,242.35597229003906,point_03,248.05938720703125,280.7262878417969,point_04,302.66534423828125,283.166259765625
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T011_ActionsShorter_mini_3319_3461_Use-Radio-or-Gadget.mp4,8,0,FACE_0,0.9993277788162231,199.92431640625,144.6895294189453,143.803466796875,184.1627960205078,point_00,243.17550659179688,214.35435485839844,point_01,310.8938903808594,217.62420654296875,point_02,279.41119384765625,242.19625854492188,point_03,248.1709442138672,280.49310302734375,point_04,302.5959777832031,282.99810791015625
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T011_ActionsShorter_mini_3319_3461_Use-Radio-or-Gadget.mp4,9,0,FACE_0,0.9993143081665039,199.853271484375,144.89308166503906,143.82192993164062,184.0240020751953,point_00,243.17999267578125,214.3140411376953,point_01,310.9851379394531,217.35121154785156,point_02,279.6775207519531,242.07342529296875,point_03,248.4515380859375,280.6426696777344,point_04,302.8950500488281,282.943359375
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T011_ActionsShorter_mini_3319_3461_Use-Radio-or-Gadget.mp4,10,0,FACE_0,0.9993327260017395,200.03695678710938,145.4562225341797,143.49212646484375,183.1492156982422,point_00,243.3536376953125,214.3290252685547,point_01,311.0159606933594,217.8576202392578,point_02,279.7060852050781,241.6565704345703,point_03,247.9783477783203,279.7861022949219,point_04,303.03155517578125,282.49322509765625
