source,frame,detect_id,type,score,x,y,w,h,point_00,point_00_x,point_00_y,point_01,point_01_x,point_01_y,point_02,point_02_x,point_02_y,point_03,point_03_x,point_03_y,point_04,point_04_x,point_04_y
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T006_ActionsShorter_mini_19302_19374_Tiredness.mp4,1,0,FACE_0,0.9992499947547913,182.39016723632812,137.51290893554688,145.79080200195312,185.4027099609375,point_00,219.0033416748047,209.03106689453125,point_01,288.157958984375,205.15866088867188,point_02,254.11285400390625,237.02288818359375,point_03,229.75018310546875,278.6173095703125,point_04,283.9462890625,275.2410888671875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T006_ActionsShorter_mini_19302_19374_Tiredness.mp4,2,0,FACE_0,0.999220609664917,182.50657653808594,136.46829223632812,145.92076110839844,186.73284912109375,point_00,218.74525451660156,209.04251098632812,point_01,288.1243896484375,204.88673400878906,point_02,253.80555725097656,236.8036651611328,point_03,229.69891357421875,278.9366760253906,point_04,284.02459716796875,275.363525390625
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T006_ActionsShorter_mini_19302_19374_Tiredness.mp4,3,0,FACE_0,0.999221682548523,182.4139404296875,136.5092010498047,146.05548095703125,186.81138610839844,point_00,218.68577575683594,209.06143188476562,point_01,288.1369323730469,204.89572143554688,point_02,253.8040008544922,236.8174591064453,point_03,229.6043701171875,278.95819091796875,point_04,284.10162353515625,275.37359619140625
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T006_ActionsShorter_mini_19302_19374_Tiredness.mp4,4,0,FACE_0,0.9992243051528931,182.50296020507812,136.2473602294922,145.76641845703125,187.05226135253906,point_00,218.74765014648438,209.02523803710938,point_01,288.0975341796875,205.0906219482422,point_02,253.67698669433594,236.7696533203125,point_03,229.33355712890625,278.77203369140625,point_04,283.85504150390625,275.37921142578125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T006_ActionsShorter_mini_19302_19374_Tiredness.mp4,5,0,FACE_0,0.9991486072540283,182.5220184326172,136.26405334472656,145.2782745361328,186.9231719970703,point_00,218.60195922851562,210.1542510986328,point_01,287.7218933105469,206.1280059814453,point_02,253.39955139160156,236.85531616210938,point_03,229.15606689453125,278.8194274902344,point_04,283.7200927734375,275.35418701171875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T006_ActionsShorter_mini_19302_19374_Tiredness.mp4,6,0,FACE_0,0.9991757273674011,182.1180419921875,136.55245971679688,145.58578491210938,186.689208984375,point_00,218.0697021484375,210.9915008544922,point_01,287.2816467285156,206.17160034179688,point_02,253.21490478515625,236.7523651123047,point_03,229.38372802734375,279.20819091796875,point_04,284.03466796875,275.0645751953125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T006_ActionsShorter_mini_19302_19374_Tiredness.mp4,7,0,FACE_0,0.9991443157196045,182.16342163085938,136.62265014648438,145.43243408203125,186.70193481445312,point_00,218.12197875976562,210.28372192382812,point_01,287.2349548339844,205.7952880859375,point_02,253.00408935546875,236.7738494873047,point_03,229.20675659179688,279.218505859375,point_04,283.44671630859375,275.37371826171875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T006_ActionsShorter_mini_19302_19374_Tiredness.mp4,8,0,FACE_0,0.9991024732589722,182.1772918701172,136.9494171142578,145.71983337402344,186.7246551513672,point_00,218.5384063720703,210.1216583251953,point_01,287.8374328613281,205.95286560058594,point_02,253.6353759765625,236.9932861328125,point_03,229.50070190429688,279.4355163574219,point_04,283.74066162109375,275.8565368652344
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T006_ActionsShorter_mini_19302_19374_Tiredness.mp4,9,0,FACE_0,0.9991664886474609,182.287109375,137.04644775390625,145.82159423828125,186.91067504882812,point_00,218.63748168945312,210.24313354492188,point_01,288.1192932128906,206.452880859375,point_02,253.68165588378906,236.8468017578125,point_03,229.25411987304688,279.3484802246094,point_04,283.7572021484375,276.0630798339844
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Easy/T006_ActionsShorter_mini_19302_19374_Tiredness.mp4,10,0,FACE_0,0.9992176294326782,182.45657348632812,137.47023010253906,145.5960693359375,186.77442932128906,point_00,218.8463897705078,210.23541259765625,point_01,288.02618408203125,206.55319213867188,point_02,253.6071014404297,237.00184631347656,point_03,229.10169982910156,279.22528076171875,point_04,283.6290588378906,276.022216796875
