source,frame,detect_id,type,score,x,y,w,h,point_00,point_00_x,point_00_y,point_01,point_01_x,point_01_y,point_02,point_02_x,point_02_y,point_03,point_03_x,point_03_y,point_04,point_04_x,point_04_y
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,1,0,FACE_0,0.9987952709197998,111.10739135742188,74.38335418701172,78.2222900390625,92.35694122314453,point_00,148.15684509277344,104.0391616821289,point_01,179.5591583251953,103.14697265625,point_02,173.9749755859375,124.00230407714844,point_03,151.51095581054688,141.69044494628906,point_04,176.9005889892578,141.367919921875
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,2,0,FACE_0,0.9988547563552856,111.24007415771484,74.01819610595703,77.97063446044922,92.4666519165039,point_00,148.4113006591797,104.045654296875,point_01,179.59754943847656,103.05634307861328,point_02,174.24884033203125,123.98843383789062,point_03,151.76380920410156,141.6060791015625,point_04,176.9030303955078,141.2179412841797
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,3,0,FACE_0,0.9988973140716553,111.34693908691406,73.83712005615234,77.76695251464844,92.66153717041016,point_00,148.6356964111328,103.981689453125,point_01,179.61976623535156,103.02491760253906,point_02,174.41461181640625,124.04054260253906,point_03,151.8302001953125,141.58108520507812,point_04,176.81117248535156,141.22886657714844
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,4,0,FACE_0,0.9989352822303772,111.34326934814453,73.92718505859375,77.71587371826172,92.70005798339844,point_00,148.75201416015625,103.97349548339844,point_01,179.64259338378906,102.87893676757812,point_02,174.61497497558594,124.03828430175781,point_03,151.9309844970703,141.67408752441406,point_04,176.84190368652344,141.2275848388672
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,5,0,FACE_0,0.9989956021308899,111.28567504882812,73.99727630615234,77.72334289550781,92.66158294677734,point_00,148.8648223876953,103.9203109741211,point_01,179.66567993164062,102.89254760742188,point_02,174.77024841308594,123.96224975585938,point_03,151.99783325195312,141.58168029785156,point_04,176.8924560546875,141.1888885498047
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,6,0,FACE_0,0.9990830421447754,111.52789306640625,74.19397735595703,77.60552978515625,92.4985122680664,point_00,148.9958038330078,104.0496826171875,point_01,179.68609619140625,102.97881317138672,point_02,174.79953002929688,123.96463775634766,point_03,152.11648559570312,141.57691955566406,point_04,176.96192932128906,141.1542205810547
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,7,0,FACE_0,0.9989103078842163,110.97785949707031,74.3973617553711,78.2940673828125,92.20848846435547,point_00,148.67330932617188,103.9386978149414,point_01,179.72879028320312,102.93907165527344,point_02,174.57273864746094,124.03084564208984,point_03,151.60372924804688,141.431884765625,point_04,176.90859985351562,141.0686798095703
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,8,0,FACE_0,0.9989252686500549,110.36902618408203,74.65332794189453,78.7271499633789,91.59484100341797,point_00,147.33753967285156,104.56224060058594,point_01,178.9536895751953,102.97769165039062,point_02,173.3187713623047,124.71410369873047,point_03,151.3275604248047,142.32553100585938,point_04,176.39500427246094,141.462646484375
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,9,0,FACE_0,0.9987741112709045,109.40111541748047,75.03421783447266,79.3218765258789,91.3925552368164,point_00,146.496337890625,104.8567886352539,point_01,178.34637451171875,103.36859893798828,point_02,172.4837188720703,124.88571166992188,point_03,150.60061645507812,142.5438690185547,point_04,175.7919464111328,141.74191284179688
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,10,0,FACE_0,0.9988346695899963,109.429443359375,75.31317138671875,79.31509399414062,91.09140014648438,point_00,146.35971069335938,105.34828186035156,point_01,178.29595947265625,103.41618347167969,point_02,172.6314697265625,125.37203979492188,point_03,150.74668884277344,142.8302764892578,point_04,176.06103515625,141.7024688720703
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,11,0,FACE_0,0.9987459182739258,108.73806762695312,76.5694580078125,79.77972412109375,90.7689208984375,point_00,144.73712158203125,106.42593383789062,point_01,177.45333862304688,104.10374450683594,point_02,170.98968505859375,126.54927825927734,point_03,149.38624572753906,143.77182006835938,point_04,175.66958618164062,142.317626953125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,12,0,FACE_0,0.998458743095398,107.9825439453125,77.41654968261719,80.20928955078125,90.71418762207031,point_00,143.6488037109375,107.26935577392578,point_01,176.806640625,104.4014892578125,point_02,169.92929077148438,128.06948852539062,point_03,147.63926696777344,144.5209197998047,point_04,174.72122192382812,142.71607971191406
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,13,0,FACE_0,0.9986068606376648,105.97830200195312,78.6018295288086,80.02005004882812,90.25005340576172,point_00,139.712158203125,108.17066955566406,point_01,173.86105346679688,104.73403930664062,point_02,166.2373504638672,128.2903594970703,point_03,144.90081787109375,144.96847534179688,point_04,173.12635803222656,142.64010620117188
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,14,0,FACE_0,0.9981060028076172,102.56111145019531,78.0461196899414,78.64039611816406,91.93001556396484,point_00,133.07919311523438,109.86970520019531,point_01,168.39260864257812,105.3647689819336,point_02,159.07408142089844,129.4373321533203,point_03,139.4844970703125,146.84548950195312,point_04,168.464111328125,143.73580932617188
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,15,0,FACE_0,0.9965835213661194,98.94586944580078,80.43716430664062,78.94330596923828,93.26132202148438,point_00,124.71537017822266,113.20252227783203,point_01,162.3603057861328,108.32728576660156,point_02,149.84776306152344,133.75296020507812,point_03,133.03005981445312,151.2489471435547,point_04,163.61817932128906,147.49327087402344
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,16,0,FACE_0,0.9977433681488037,90.65226745605469,77.94886779785156,84.26614379882812,102.86483764648438,point_00,114.87014770507812,117.44293975830078,point_01,153.52720642089844,111.44131469726562,point_02,138.5366973876953,138.5147705078125,point_03,123.10263061523438,155.2324981689453,point_04,156.0404052734375,150.3273468017578
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,17,0,FACE_0,0.997707724571228,84.12671661376953,77.67633819580078,84.5363540649414,106.4181900024414,point_00,103.97654724121094,122.04872131347656,point_01,142.41650390625,115.22428131103516,point_02,125.2740478515625,145.11854553222656,point_03,114.92047119140625,160.67002868652344,point_04,145.677001953125,155.15713500976562
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,18,0,FACE_0,0.9982035160064697,74.68925476074219,82.64971923828125,89.75411987304688,101.94987487792969,point_00,90.90989685058594,122.93160247802734,point_01,131.31979370117188,118.6593017578125,point_02,109.6063461303711,148.1414337158203,point_03,104.71322631835938,165.466064453125,point_04,134.31019592285156,161.10198974609375
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,19,0,FACE_0,0.9968114495277405,64.8484115600586,85.32231903076172,90.35559844970703,102.49480438232422,point_00,81.04520416259766,128.31224060058594,point_01,115.99703979492188,122.09611511230469,point_02,96.65504455566406,151.52130126953125,point_03,98.01515197753906,167.3055419921875,point_04,124.75721740722656,161.2599639892578
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,20,0,FACE_0,0.9978129863739014,54.058387756347656,91.39327239990234,96.52721405029297,102.75460052490234,point_00,69.31831359863281,133.8279571533203,point_01,107.25013732910156,127.01249694824219,point_02,85.05839538574219,156.87704467773438,point_03,86.4569320678711,173.97543334960938,point_04,114.04379272460938,167.9583282470703
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Hard/T003_HeadPose_Face_3808_3847_Look-downwards.mp4,21,0,FACE_0,0.9983206391334534,43.164310455322266,91.86395263671875,98.60284423828125,107.17611694335938,point_00,59.8364372253418,136.53256225585938,point_01,97.94867706298828,129.9053955078125,point_02,76.24840545654297,159.27301025390625,point_03,76.90987396240234,177.34141540527344,point_04,105.74262237548828,171.18650817871094
