source,frame,detect_id,type,score,x,y,w,h,point_00,point_00_x,point_00_y,point_01,point_01_x,point_01_y,point_02,point_02_x,point_02_y,point_03,point_03_x,point_03_y,point_04,point_04_x,point_04_y
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,1,0,FACE_0,0.9998517036437988,105.39288330078125,67.47078704833984,71.80145263671875,85.50096893310547,point_00,138.38525390625,98.98580169677734,point_01,167.5458526611328,98.90050506591797,point_02,159.25669860839844,119.10765838623047,point_03,138.71441650390625,132.3769989013672,point_04,161.43177795410156,132.7606964111328
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,2,0,FACE_0,0.9998383522033691,105.0851058959961,67.04391479492188,71.63065338134766,86.31015014648438,point_00,138.43655395507812,98.61883544921875,point_01,167.111328125,98.27452087402344,point_02,159.34165954589844,118.69116973876953,point_03,138.36180114746094,131.97447204589844,point_04,161.06781005859375,132.21580505371094
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,3,0,FACE_0,0.9998310804367065,104.70011901855469,66.31017303466797,72.05599975585938,87.19940948486328,point_00,138.30429077148438,98.40387725830078,point_01,167.17373657226562,98.05290985107422,point_02,159.49082946777344,118.6325912475586,point_03,138.51571655273438,132.13418579101562,point_04,161.18963623046875,132.36798095703125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,4,0,FACE_0,0.9998358488082886,104.8476333618164,66.1747055053711,71.8526840209961,87.3479995727539,point_00,138.4444580078125,98.13935852050781,point_01,167.1555633544922,97.81304931640625,point_02,159.69822692871094,118.0531234741211,point_03,139.0297393798828,131.957763671875,point_04,161.49008178710938,132.19554138183594
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,5,0,FACE_0,0.9998481273651123,104.72404479980469,66.57650756835938,72.18179321289062,87.60235595703125,point_00,138.333984375,98.68058013916016,point_01,167.36660766601562,98.02066802978516,point_02,159.96636962890625,118.54019165039062,point_03,139.16261291503906,132.45123291015625,point_04,162.14825439453125,132.43276977539062
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,6,0,FACE_0,0.9998494386672974,105.1677017211914,67.17033386230469,72.23552703857422,87.55293273925781,point_00,138.4803009033203,99.17730712890625,point_01,167.8543701171875,98.89775085449219,point_02,159.94717407226562,119.04589080810547,point_03,139.26588439941406,133.1548309326172,point_04,162.29844665527344,133.41268920898438
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,7,0,FACE_0,0.9998589754104614,104.94169616699219,68.15837860107422,72.53529357910156,88.15628814697266,point_00,138.71388244628906,100.23929595947266,point_01,168.06436157226562,99.57535552978516,point_02,160.55404663085938,120.32482147216797,point_03,139.6283721923828,134.55538940429688,point_04,162.81671142578125,134.53558349609375
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,8,0,FACE_0,0.999854326248169,105.23849487304688,69.1541519165039,72.92787170410156,87.89630889892578,point_00,139.11488342285156,101.01142120361328,point_01,168.55535888671875,100.18325805664062,point_02,161.06948852539062,120.79004669189453,point_03,140.076904296875,134.9160614013672,point_04,163.66990661621094,134.78878784179688
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,9,0,FACE_0,0.9998692274093628,105.3394546508789,69.5333480834961,73.2170181274414,87.8459243774414,point_00,139.594482421875,101.32185363769531,point_01,168.98257446289062,100.56131744384766,point_02,161.50843811035156,121.34555053710938,point_03,140.22776794433594,135.3598175048828,point_04,163.67327880859375,135.31600952148438
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,10,0,FACE_0,0.9998761415481567,105.48422241210938,69.53804016113281,73.742431640625,88.30636596679688,point_00,139.54258728027344,101.23185729980469,point_01,169.42703247070312,100.74457550048828,point_02,161.4518280029297,121.23629760742188,point_03,139.9872589111328,135.22743225097656,point_04,164.15341186523438,135.3852081298828
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,11,0,FACE_0,0.9998738765716553,105.96340942382812,69.66936492919922,73.63507080078125,87.9882583618164,point_00,140.15487670898438,101.25232696533203,point_01,170.00839233398438,100.47006225585938,point_02,162.35462951660156,121.24259948730469,point_03,141.28302001953125,135.710693359375,point_04,164.87600708007812,135.6420440673828
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,12,0,FACE_0,0.99986732006073,106.234375,70.60527801513672,73.28297424316406,87.00731658935547,point_00,140.11065673828125,101.82502746582031,point_01,169.9302520751953,101.09994506835938,point_02,162.0928497314453,121.8111572265625,point_03,141.09683227539062,136.03582763671875,point_04,164.6107940673828,135.99591064453125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,13,0,FACE_0,0.9998700618743896,106.1456527709961,70.55902862548828,73.48363494873047,87.1620864868164,point_00,140.0924835205078,102.16664123535156,point_01,169.9115753173828,101.56172943115234,point_02,161.9540252685547,122.21322631835938,point_03,141.27037048339844,136.68785095214844,point_04,164.24559020996094,136.7335662841797
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,14,0,FACE_0,0.9998555183410645,106.526123046875,71.22114562988281,72.10787963867188,86.56507873535156,point_00,138.21705627441406,103.11075592041016,point_01,168.56893920898438,101.82071685791016,point_02,160.15133666992188,122.6054916381836,point_03,140.2371826171875,136.90435791015625,point_04,164.15945434570312,136.33837890625
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,15,0,FACE_0,0.9998292922973633,105.0428466796875,71.83170318603516,72.67628479003906,86.26818084716797,point_00,134.34097290039062,101.95072937011719,point_01,166.04638671875,102.0573501586914,point_02,155.0423126220703,122.5075912475586,point_03,136.2689208984375,136.7357940673828,point_04,161.19235229492188,137.0609893798828
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,16,0,FACE_0,0.9996743202209473,101.08747100830078,70.21298217773438,74.87999725341797,88.27876281738281,point_00,125.53653717041016,101.07537841796875,point_01,160.5032196044922,100.65724182128906,point_02,145.93304443359375,122.13017272949219,point_03,129.79627990722656,137.54466247558594,point_04,156.61373901367188,137.304931640625
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,17,0,FACE_0,0.9995866417884827,97.84814453125,69.45342254638672,75.31002807617188,89.61690521240234,point_00,117.99703216552734,101.39911651611328,point_01,154.89260864257812,99.42082977294922,point_02,138.27468872070312,123.30835723876953,point_03,123.97837829589844,138.91693115234375,point_04,152.4066619873047,137.39816284179688
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,18,0,FACE_0,0.999589741230011,95.743408203125,70.53050994873047,75.29611206054688,89.14543914794922,point_00,114.23776245117188,101.8678207397461,point_01,150.51779174804688,100.42237091064453,point_02,133.11598205566406,122.47599792480469,point_03,119.72940063476562,137.91831970214844,point_04,148.37547302246094,136.794189453125
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,19,0,FACE_0,0.9996356964111328,93.88892364501953,71.0614013671875,75.48583221435547,88.61787414550781,point_00,110.28231811523438,102.51956176757812,point_01,146.6601104736328,100.34114074707031,point_02,128.46726989746094,122.29610443115234,point_03,116.78218078613281,138.376708984375,point_04,145.5293426513672,136.62799072265625
/mnt/FHWA_Data/WestDataChallenge/BucketsWithAction/Medium/T010_HeadPose_Face_9110_9129_Look-toward-Passenger-Side.mp4,20,0,FACE_0,0.9996641874313354,93.79423522949219,71.2259750366211,75.11154174804688,88.90702056884766,point_00,108.33076477050781,102.36917114257812,point_01,144.1300048828125,100.29806518554688,point_02,124.8671875,122.33905029296875,point_03,114.75987243652344,138.76353454589844,point_04,142.7691192626953,137.09400939941406
